question_id,image,cls,label,pred,response,inference_s,vram_mb
1,close_distance_trash10.jpg,plastic wrapper,yes,no,"no garbage, clean environment: 0.75 | trash pile: 0.09 | plastic bottle: 0.07 | plastic bag: 0.05 | trash: 0.02 | can: 0.00 | plastic wrapper: 0.00 | metal scrap: 0.00 | glass: 0.00",0.376,1659.9
5082,hn_cabo_torres_view_harbour_entrance_67.jpg,plastic wrapper,no,no,"no garbage, clean environment: 0.75 | can: 0.21 | plastic bottle: 0.01 | plastic bag: 0.01 | metal scrap: 0.01 | glass: 0.01 | trash pile: 0.01 | plastic wrapper: 0.00 | trash: 0.00",0.069,1659.9
5083,hn_cabo_torres_view_harbour_entrance_67.jpg,plastic bottle,no,no,"no garbage, clean environment: 0.75 | can: 0.21 | plastic bottle: 0.01 | plastic bag: 0.01 | metal scrap: 0.01 | glass: 0.01 | trash pile: 0.01 | plastic wrapper: 0.00 | trash: 0.00",0.067,1659.9
5084,hn_cabo_torres_view_harbour_entrance_67.jpg,trash,no,no,"no garbage, clean environment: 0.75 | can: 0.21 | plastic bottle: 0.01 | plastic bag: 0.01 | metal scrap: 0.01 | glass: 0.01 | trash pile: 0.01 | plastic wrapper: 0.00 | trash: 0.00",0.064,1659.9
5085,hn_cabo_torres_view_harbour_entrance_67.jpg,metal scrap,no,no,"no garbage, clean environment: 0.75 | can: 0.21 | plastic bottle: 0.01 | plastic bag: 0.01 | metal scrap: 0.01 | glass: 0.01 | trash pile: 0.01 | plastic wrapper: 0.00 | trash: 0.00",0.085,1659.9
5086,hn_cabo_torres_view_harbour_entrance_67.jpg,plastic bag,no,no,"no garbage, clean environment: 0.75 | can: 0.21 | plastic bottle: 0.01 | plastic bag: 0.01 | metal scrap: 0.01 | glass: 0.01 | trash pile: 0.01 | plastic wrapper: 0.00 | trash: 0.00",0.072,1659.9
5087,hn_cabo_torres_view_harbour_entrance_67.jpg,trash pile,no,no,"no garbage, clean environment: 0.75 | can: 0.21 | plastic bottle: 0.01 | plastic bag: 0.01 | metal scrap: 0.01 | glass: 0.01 | trash pile: 0.01 | plastic wrapper: 0.00 | trash: 0.00",0.084,1659.9
5088,hn_cabo_torres_view_harbour_entrance_67.jpg,glass,no,no,"no garbage, clean environment: 0.75 | can: 0.21 | plastic bottle: 0.01 | plastic bag: 0.01 | metal scrap: 0.01 | glass: 0.01 | trash pile: 0.01 | plastic wrapper: 0.00 | trash: 0.00",0.063,1659.9
5089,hn_cabo_torres_view_harbour_entrance_69.jpg,plastic bag,no,no,"can: 0.52 | no garbage, clean environment: 0.44 | metal scrap: 0.01 | trash pile: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.065,1659.9
5090,hn_cabo_torres_view_harbour_entrance_69.jpg,metal scrap,no,no,"can: 0.52 | no garbage, clean environment: 0.44 | metal scrap: 0.01 | trash pile: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.069,1659.9
5091,hn_cabo_torres_view_harbour_entrance_69.jpg,trash,no,no,"can: 0.52 | no garbage, clean environment: 0.44 | metal scrap: 0.01 | trash pile: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.071,1659.9
5092,hn_cabo_torres_view_harbour_entrance_69.jpg,plastic wrapper,no,no,"can: 0.52 | no garbage, clean environment: 0.44 | metal scrap: 0.01 | trash pile: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.075,1659.9
5093,hn_cabo_torres_view_harbour_entrance_69.jpg,can,no,yes,"can: 0.52 | no garbage, clean environment: 0.44 | metal scrap: 0.01 | trash pile: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.085,1659.9
5094,hn_cabo_torres_view_harbour_entrance_69.jpg,plastic bottle,no,no,"can: 0.52 | no garbage, clean environment: 0.44 | metal scrap: 0.01 | trash pile: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.079,1659.9
5095,hn_cabo_torres_view_harbour_entrance_69.jpg,trash pile,no,no,"can: 0.52 | no garbage, clean environment: 0.44 | metal scrap: 0.01 | trash pile: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.065,1659.9
5096,hn_cabo_torres_view_harbour_entrance_69.jpg,glass,no,no,"can: 0.52 | no garbage, clean environment: 0.44 | metal scrap: 0.01 | trash pile: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.069,1659.9
5097,hn_cabo_torres_view_harbour_entrance_71.jpg,metal scrap,no,no,"no garbage, clean environment: 0.71 | can: 0.18 | plastic bottle: 0.04 | metal scrap: 0.02 | glass: 0.01 | trash pile: 0.01 | plastic bag: 0.01 | trash: 0.01 | plastic wrapper: 0.01",0.074,1659.9
5098,hn_cabo_torres_view_harbour_entrance_71.jpg,plastic wrapper,no,no,"no garbage, clean environment: 0.71 | can: 0.18 | plastic bottle: 0.04 | metal scrap: 0.02 | glass: 0.01 | trash pile: 0.01 | plastic bag: 0.01 | trash: 0.01 | plastic wrapper: 0.01",0.069,1659.9
5099,hn_cabo_torres_view_harbour_entrance_71.jpg,trash pile,no,no,"no garbage, clean environment: 0.71 | can: 0.18 | plastic bottle: 0.04 | metal scrap: 0.02 | glass: 0.01 | trash pile: 0.01 | plastic bag: 0.01 | trash: 0.01 | plastic wrapper: 0.01",0.069,1659.9
5100,hn_cabo_torres_view_harbour_entrance_71.jpg,plastic bag,no,no,"no garbage, clean environment: 0.71 | can: 0.18 | plastic bottle: 0.04 | metal scrap: 0.02 | glass: 0.01 | trash pile: 0.01 | plastic bag: 0.01 | trash: 0.01 | plastic wrapper: 0.01",0.109,1659.9
5101,hn_cabo_torres_view_harbour_entrance_71.jpg,trash,no,no,"no garbage, clean environment: 0.71 | can: 0.18 | plastic bottle: 0.04 | metal scrap: 0.02 | glass: 0.01 | trash pile: 0.01 | plastic bag: 0.01 | trash: 0.01 | plastic wrapper: 0.01",0.077,1659.9
5102,hn_cabo_torres_view_harbour_entrance_71.jpg,can,no,no,"no garbage, clean environment: 0.71 | can: 0.18 | plastic bottle: 0.04 | metal scrap: 0.02 | glass: 0.01 | trash pile: 0.01 | plastic bag: 0.01 | trash: 0.01 | plastic wrapper: 0.01",0.068,1659.9
5103,hn_cabo_torres_view_harbour_entrance_71.jpg,plastic bottle,no,no,"no garbage, clean environment: 0.71 | can: 0.18 | plastic bottle: 0.04 | metal scrap: 0.02 | glass: 0.01 | trash pile: 0.01 | plastic bag: 0.01 | trash: 0.01 | plastic wrapper: 0.01",0.072,1659.9
5104,hn_cabo_torres_view_harbour_entrance_71.jpg,glass,no,no,"no garbage, clean environment: 0.71 | can: 0.18 | plastic bottle: 0.04 | metal scrap: 0.02 | glass: 0.01 | trash pile: 0.01 | plastic bag: 0.01 | trash: 0.01 | plastic wrapper: 0.01",0.07,1659.9
5105,hn_cabo_torres_view_harbour_entrance_72.jpg,trash,no,no,"no garbage, clean environment: 0.91 | can: 0.08 | plastic bottle: 0.00 | trash pile: 0.00 | metal scrap: 0.00 | glass: 0.00 | plastic bag: 0.00 | trash: 0.00 | plastic wrapper: 0.00",0.076,1659.9
5106,hn_cabo_torres_view_harbour_entrance_72.jpg,plastic bottle,no,no,"no garbage, clean environment: 0.91 | can: 0.08 | plastic bottle: 0.00 | trash pile: 0.00 | metal scrap: 0.00 | glass: 0.00 | plastic bag: 0.00 | trash: 0.00 | plastic wrapper: 0.00",0.07,1659.9
5107,hn_cabo_torres_view_harbour_entrance_72.jpg,trash pile,no,no,"no garbage, clean environment: 0.91 | can: 0.08 | plastic bottle: 0.00 | trash pile: 0.00 | metal scrap: 0.00 | glass: 0.00 | plastic bag: 0.00 | trash: 0.00 | plastic wrapper: 0.00",0.067,1659.9
5108,hn_cabo_torres_view_harbour_entrance_72.jpg,plastic bag,no,no,"no garbage, clean environment: 0.91 | can: 0.08 | plastic bottle: 0.00 | trash pile: 0.00 | metal scrap: 0.00 | glass: 0.00 | plastic bag: 0.00 | trash: 0.00 | plastic wrapper: 0.00",0.07,1659.9
5109,hn_cabo_torres_view_harbour_entrance_72.jpg,plastic wrapper,no,no,"no garbage, clean environment: 0.91 | can: 0.08 | plastic bottle: 0.00 | trash pile: 0.00 | metal scrap: 0.00 | glass: 0.00 | plastic bag: 0.00 | trash: 0.00 | plastic wrapper: 0.00",0.081,1659.9
5110,hn_cabo_torres_view_harbour_entrance_72.jpg,metal scrap,no,no,"no garbage, clean environment: 0.91 | can: 0.08 | plastic bottle: 0.00 | trash pile: 0.00 | metal scrap: 0.00 | glass: 0.00 | plastic bag: 0.00 | trash: 0.00 | plastic wrapper: 0.00",0.079,1659.9
5111,hn_cabo_torres_view_harbour_entrance_72.jpg,can,no,no,"no garbage, clean environment: 0.91 | can: 0.08 | plastic bottle: 0.00 | trash pile: 0.00 | metal scrap: 0.00 | glass: 0.00 | plastic bag: 0.00 | trash: 0.00 | plastic wrapper: 0.00",0.072,1659.9
5112,hn_cabo_torres_view_harbour_entrance_72.jpg,glass,no,no,"no garbage, clean environment: 0.91 | can: 0.08 | plastic bottle: 0.00 | trash pile: 0.00 | metal scrap: 0.00 | glass: 0.00 | plastic bag: 0.00 | trash: 0.00 | plastic wrapper: 0.00",0.069,1659.9
5113,hn_cabo_torres_view_harbour_entrance_75.jpg,trash,no,no,"no garbage, clean environment: 0.96 | can: 0.03 | trash pile: 0.00 | plastic bottle: 0.00 | plastic bag: 0.00 | trash: 0.00 | glass: 0.00 | metal scrap: 0.00 | plastic wrapper: 0.00",0.082,1659.9
5114,hn_cabo_torres_view_harbour_entrance_75.jpg,can,no,no,"no garbage, clean environment: 0.96 | can: 0.03 | trash pile: 0.00 | plastic bottle: 0.00 | plastic bag: 0.00 | trash: 0.00 | glass: 0.00 | metal scrap: 0.00 | plastic wrapper: 0.00",0.068,1659.9
5115,hn_cabo_torres_view_harbour_entrance_75.jpg,plastic bottle,no,no,"no garbage, clean environment: 0.96 | can: 0.03 | trash pile: 0.00 | plastic bottle: 0.00 | plastic bag: 0.00 | trash: 0.00 | glass: 0.00 | metal scrap: 0.00 | plastic wrapper: 0.00",0.078,1659.9
5116,hn_cabo_torres_view_harbour_entrance_75.jpg,plastic bag,no,no,"no garbage, clean environment: 0.96 | can: 0.03 | trash pile: 0.00 | plastic bottle: 0.00 | plastic bag: 0.00 | trash: 0.00 | glass: 0.00 | metal scrap: 0.00 | plastic wrapper: 0.00",0.072,1659.9
5117,hn_cabo_torres_view_harbour_entrance_75.jpg,metal scrap,no,no,"no garbage, clean environment: 0.96 | can: 0.03 | trash pile: 0.00 | plastic bottle: 0.00 | plastic bag: 0.00 | trash: 0.00 | glass: 0.00 | metal scrap: 0.00 | plastic wrapper: 0.00",0.085,1659.9
5118,hn_cabo_torres_view_harbour_entrance_75.jpg,glass,no,no,"no garbage, clean environment: 0.96 | can: 0.03 | trash pile: 0.00 | plastic bottle: 0.00 | plastic bag: 0.00 | trash: 0.00 | glass: 0.00 | metal scrap: 0.00 | plastic wrapper: 0.00",0.063,1659.9
5119,hn_cabo_torres_view_harbour_entrance_75.jpg,plastic wrapper,no,no,"no garbage, clean environment: 0.96 | can: 0.03 | trash pile: 0.00 | plastic bottle: 0.00 | plastic bag: 0.00 | trash: 0.00 | glass: 0.00 | metal scrap: 0.00 | plastic wrapper: 0.00",0.072,1659.9
5120,hn_cabo_torres_view_harbour_entrance_75.jpg,trash pile,no,no,"no garbage, clean environment: 0.96 | can: 0.03 | trash pile: 0.00 | plastic bottle: 0.00 | plastic bag: 0.00 | trash: 0.00 | glass: 0.00 | metal scrap: 0.00 | plastic wrapper: 0.00",0.077,1659.9
5121,hn_cabo_torres_view_harbour_entrance_76.jpg,plastic bottle,no,no,"no garbage, clean environment: 0.58 | can: 0.37 | trash pile: 0.01 | metal scrap: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.091,1659.9
5122,hn_cabo_torres_view_harbour_entrance_76.jpg,metal scrap,no,no,"no garbage, clean environment: 0.58 | can: 0.37 | trash pile: 0.01 | metal scrap: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.073,1659.9
5123,hn_cabo_torres_view_harbour_entrance_76.jpg,trash pile,no,no,"no garbage, clean environment: 0.58 | can: 0.37 | trash pile: 0.01 | metal scrap: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.069,1659.9
5124,hn_cabo_torres_view_harbour_entrance_76.jpg,plastic bag,no,no,"no garbage, clean environment: 0.58 | can: 0.37 | trash pile: 0.01 | metal scrap: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.066,1659.9
5125,hn_cabo_torres_view_harbour_entrance_76.jpg,plastic wrapper,no,no,"no garbage, clean environment: 0.58 | can: 0.37 | trash pile: 0.01 | metal scrap: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.074,1659.9
5126,hn_cabo_torres_view_harbour_entrance_76.jpg,trash,no,no,"no garbage, clean environment: 0.58 | can: 0.37 | trash pile: 0.01 | metal scrap: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.065,1659.9
5127,hn_cabo_torres_view_harbour_entrance_76.jpg,can,no,yes,"no garbage, clean environment: 0.58 | can: 0.37 | trash pile: 0.01 | metal scrap: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.067,1659.9
5128,hn_cabo_torres_view_harbour_entrance_76.jpg,glass,no,no,"no garbage, clean environment: 0.58 | can: 0.37 | trash pile: 0.01 | metal scrap: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.074,1659.9
5129,hn_cabo_torres_view_harbour_entrance_77.jpg,plastic bag,no,no,"no garbage, clean environment: 0.73 | can: 0.20 | trash pile: 0.02 | metal scrap: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.01 | plastic bag: 0.01 | plastic wrapper: 0.00",0.085,1659.9
5130,hn_cabo_torres_view_harbour_entrance_77.jpg,trash pile,no,no,"no garbage, clean environment: 0.73 | can: 0.20 | trash pile: 0.02 | metal scrap: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.01 | plastic bag: 0.01 | plastic wrapper: 0.00",0.086,1659.9
5131,hn_cabo_torres_view_harbour_entrance_77.jpg,plastic wrapper,no,no,"no garbage, clean environment: 0.73 | can: 0.20 | trash pile: 0.02 | metal scrap: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.01 | plastic bag: 0.01 | plastic wrapper: 0.00",0.071,1659.9
5132,hn_cabo_torres_view_harbour_entrance_77.jpg,trash,no,no,"no garbage, clean environment: 0.73 | can: 0.20 | trash pile: 0.02 | metal scrap: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.01 | plastic bag: 0.01 | plastic wrapper: 0.00",0.077,1659.9
5133,hn_cabo_torres_view_harbour_entrance_77.jpg,plastic bottle,no,no,"no garbage, clean environment: 0.73 | can: 0.20 | trash pile: 0.02 | metal scrap: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.01 | plastic bag: 0.01 | plastic wrapper: 0.00",0.073,1659.9
5134,hn_cabo_torres_view_harbour_entrance_77.jpg,glass,no,no,"no garbage, clean environment: 0.73 | can: 0.20 | trash pile: 0.02 | metal scrap: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.01 | plastic bag: 0.01 | plastic wrapper: 0.00",0.07,1659.9
5135,hn_cabo_torres_view_harbour_entrance_77.jpg,can,no,no,"no garbage, clean environment: 0.73 | can: 0.20 | trash pile: 0.02 | metal scrap: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.01 | plastic bag: 0.01 | plastic wrapper: 0.00",0.086,1659.9
5136,hn_cabo_torres_view_harbour_entrance_77.jpg,metal scrap,no,no,"no garbage, clean environment: 0.73 | can: 0.20 | trash pile: 0.02 | metal scrap: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.01 | plastic bag: 0.01 | plastic wrapper: 0.00",0.072,1659.9
5137,hn_cabo_torres_view_harbour_entrance_78.jpg,plastic wrapper,no,no,"no garbage, clean environment: 0.89 | can: 0.10 | trash pile: 0.00 | plastic bottle: 0.00 | glass: 0.00 | metal scrap: 0.00 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.07,1659.9
5138,hn_cabo_torres_view_harbour_entrance_78.jpg,glass,no,no,"no garbage, clean environment: 0.89 | can: 0.10 | trash pile: 0.00 | plastic bottle: 0.00 | glass: 0.00 | metal scrap: 0.00 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.067,1659.9
5139,hn_cabo_torres_view_harbour_entrance_78.jpg,metal scrap,no,no,"no garbage, clean environment: 0.89 | can: 0.10 | trash pile: 0.00 | plastic bottle: 0.00 | glass: 0.00 | metal scrap: 0.00 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.079,1659.9
5140,hn_cabo_torres_view_harbour_entrance_78.jpg,plastic bag,no,no,"no garbage, clean environment: 0.89 | can: 0.10 | trash pile: 0.00 | plastic bottle: 0.00 | glass: 0.00 | metal scrap: 0.00 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.067,1659.9
5141,hn_cabo_torres_view_harbour_entrance_78.jpg,trash pile,no,no,"no garbage, clean environment: 0.89 | can: 0.10 | trash pile: 0.00 | plastic bottle: 0.00 | glass: 0.00 | metal scrap: 0.00 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.071,1659.9
5142,hn_cabo_torres_view_harbour_entrance_78.jpg,trash,no,no,"no garbage, clean environment: 0.89 | can: 0.10 | trash pile: 0.00 | plastic bottle: 0.00 | glass: 0.00 | metal scrap: 0.00 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.07,1659.9
5143,hn_cabo_torres_view_harbour_entrance_78.jpg,plastic bottle,no,no,"no garbage, clean environment: 0.89 | can: 0.10 | trash pile: 0.00 | plastic bottle: 0.00 | glass: 0.00 | metal scrap: 0.00 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.08,1659.9
5144,hn_cabo_torres_view_harbour_entrance_78.jpg,can,no,no,"no garbage, clean environment: 0.89 | can: 0.10 | trash pile: 0.00 | plastic bottle: 0.00 | glass: 0.00 | metal scrap: 0.00 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.068,1659.9
5145,hn_cabo_torres_view_harbour_entrance_8.jpg,can,no,no,"no garbage, clean environment: 0.80 | can: 0.13 | trash pile: 0.03 | plastic bag: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.01 | plastic wrapper: 0.01 | metal scrap: 0.01",0.072,1659.9
5146,hn_cabo_torres_view_harbour_entrance_8.jpg,plastic bag,no,no,"no garbage, clean environment: 0.80 | can: 0.13 | trash pile: 0.03 | plastic bag: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.01 | plastic wrapper: 0.01 | metal scrap: 0.01",0.072,1659.9
5147,hn_cabo_torres_view_harbour_entrance_8.jpg,metal scrap,no,no,"no garbage, clean environment: 0.80 | can: 0.13 | trash pile: 0.03 | plastic bag: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.01 | plastic wrapper: 0.01 | metal scrap: 0.01",0.08,1659.9
5148,hn_cabo_torres_view_harbour_entrance_8.jpg,trash pile,no,no,"no garbage, clean environment: 0.80 | can: 0.13 | trash pile: 0.03 | plastic bag: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.01 | plastic wrapper: 0.01 | metal scrap: 0.01",0.071,1659.9
5149,hn_cabo_torres_view_harbour_entrance_8.jpg,plastic wrapper,no,no,"no garbage, clean environment: 0.80 | can: 0.13 | trash pile: 0.03 | plastic bag: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.01 | plastic wrapper: 0.01 | metal scrap: 0.01",0.086,1659.9
5150,hn_cabo_torres_view_harbour_entrance_8.jpg,plastic bottle,no,no,"no garbage, clean environment: 0.80 | can: 0.13 | trash pile: 0.03 | plastic bag: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.01 | plastic wrapper: 0.01 | metal scrap: 0.01",0.071,1659.9
5151,hn_cabo_torres_view_harbour_entrance_8.jpg,glass,no,no,"no garbage, clean environment: 0.80 | can: 0.13 | trash pile: 0.03 | plastic bag: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.01 | plastic wrapper: 0.01 | metal scrap: 0.01",0.069,1659.9
5152,hn_cabo_torres_view_harbour_entrance_8.jpg,trash,no,no,"no garbage, clean environment: 0.80 | can: 0.13 | trash pile: 0.03 | plastic bag: 0.01 | plastic bottle: 0.01 | glass: 0.01 | trash: 0.01 | plastic wrapper: 0.01 | metal scrap: 0.01",0.073,1659.9
5153,hn_cabo_torres_view_harbour_entrance_80.jpg,plastic wrapper,no,no,"no garbage, clean environment: 0.96 | can: 0.03 | plastic bottle: 0.00 | metal scrap: 0.00 | trash pile: 0.00 | glass: 0.00 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.087,1659.9
5154,hn_cabo_torres_view_harbour_entrance_80.jpg,metal scrap,no,no,"no garbage, clean environment: 0.96 | can: 0.03 | plastic bottle: 0.00 | metal scrap: 0.00 | trash pile: 0.00 | glass: 0.00 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.07,1659.9
5155,hn_cabo_torres_view_harbour_entrance_80.jpg,trash,no,no,"no garbage, clean environment: 0.96 | can: 0.03 | plastic bottle: 0.00 | metal scrap: 0.00 | trash pile: 0.00 | glass: 0.00 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.064,1659.9
5156,hn_cabo_torres_view_harbour_entrance_80.jpg,trash pile,no,no,"no garbage, clean environment: 0.96 | can: 0.03 | plastic bottle: 0.00 | metal scrap: 0.00 | trash pile: 0.00 | glass: 0.00 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.097,1659.9
5157,hn_cabo_torres_view_harbour_entrance_80.jpg,can,no,no,"no garbage, clean environment: 0.96 | can: 0.03 | plastic bottle: 0.00 | metal scrap: 0.00 | trash pile: 0.00 | glass: 0.00 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.092,1659.9
5158,hn_cabo_torres_view_harbour_entrance_80.jpg,plastic bottle,no,no,"no garbage, clean environment: 0.96 | can: 0.03 | plastic bottle: 0.00 | metal scrap: 0.00 | trash pile: 0.00 | glass: 0.00 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.082,1659.9
5159,hn_cabo_torres_view_harbour_entrance_80.jpg,plastic bag,no,no,"no garbage, clean environment: 0.96 | can: 0.03 | plastic bottle: 0.00 | metal scrap: 0.00 | trash pile: 0.00 | glass: 0.00 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.072,1659.9
5160,hn_cabo_torres_view_harbour_entrance_80.jpg,glass,no,no,"no garbage, clean environment: 0.96 | can: 0.03 | plastic bottle: 0.00 | metal scrap: 0.00 | trash pile: 0.00 | glass: 0.00 | trash: 0.00 | plastic bag: 0.00 | plastic wrapper: 0.00",0.069,1659.9
5161,hn_cabo_torres_view_harbour_entrance_84.jpg,can,no,yes,"no garbage, clean environment: 0.50 | can: 0.40 | plastic bottle: 0.03 | trash pile: 0.02 | glass: 0.02 | metal scrap: 0.01 | plastic bag: 0.01 | plastic wrapper: 0.01 | trash: 0.01",0.066,1659.9
5162,hn_cabo_torres_view_harbour_entrance_84.jpg,glass,no,no,"no garbage, clean environment: 0.50 | can: 0.40 | plastic bottle: 0.03 | trash pile: 0.02 | glass: 0.02 | metal scrap: 0.01 | plastic bag: 0.01 | plastic wrapper: 0.01 | trash: 0.01",0.074,1659.9
